報告数・累積報告数、疾病・都道府県別,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017年27週(07月03日～07月09日),2017年07月12日作成,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,エボラ出血熱,,クリミア・コンゴ出血熱,,痘そう,,南米出血熱,,ペスト,,マールブルグ病,,ラッサ熱,,急性灰白髄炎,,結核,,ジフテリア,,重症急性呼吸器症候群,,中東呼吸器症候群,,鳥インフルエンザ（Ｈ５Ｎ１）,,鳥インフルエンザ（Ｈ７Ｎ９）,,コレラ,,細菌性赤痢,,腸管出血性大腸菌感染症,,腸チフス,,パラチフス,,Ｅ型肝炎,,ウエストナイル熱,,Ａ型肝炎,,エキノコックス症,,黄熱,,オウム病,,オムスク出血熱,,回帰熱,,キャサヌル森林病,,Ｑ熱,,狂犬病,,コクシジオイデス症,,サル痘,,ジカウイルス感染症,,重症熱性血小板減少症候群,,腎症候性出血熱,,西部ウマ脳炎,,ダニ媒介脳炎,,炭疽,,チクングニア熱,,つつが虫病,,デング熱,,東部ウマ脳炎,,鳥インフルエンザ(Ｈ５Ｎ１を除く）,,ニパウイルス感染症,,日本紅斑熱,,日本脳炎,,ハンタウイルス肺症候群,,Ｂウイルス病,,鼻疽,,ブルセラ症,,ベネズエラウマ脳炎,,ヘンドラウイルス感染症,,発しんチフス,,ボツリヌス症,,マラリア,,野兎病,,ライム病,,リッサウイルス感染症,,リフトバレー熱,,類鼻疽,,レジオネラ症,,レプトスピラ症,,ロッキー山紅斑熱,,アメーバ赤痢,,ウイルス性肝炎,,カルバペネム耐性腸内細菌感染症,,急性脳炎,,クリプトスポリジウム症,,クロイツフェルト・ヤコブ病,,劇症型溶血性レンサ球菌感染症,,後天性免疫不全症候群,,ジアルジア症,,侵襲性インフルエンザ菌感染症,,侵襲性髄膜炎菌感染症,,侵襲性肺炎球菌感染症,,水痘（入院例）,,先天性風しん症候群,,梅毒,,播種性クリプトコックス症,,破傷風,,バンコマイシン耐性黄色ブドウ球菌感染症,,バンコマイシン耐性腸球菌感染症,,風しん,,麻しん,,薬剤耐性アシネトバクター感染症,
栃木県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,150,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,1,15,2,3,0,7,0,6,0,0,0,1,0,4,0,4,0,1,0,2,0,0,0,18,1,2,0,0,1,31,0,0,1,2,0,0,0,0,0,0,0,0,0,0
群馬県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,137,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25,0,1,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,0,0,0,10,0,6,0,4,0,2,0,0,0,1,0,5,0,5,0,1,0,1,0,0,1,25,0,3,0,0,0,33,0,0,0,2,0,0,0,0,0,0,0,2,0,0
埼玉県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,640,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,51,0,1,0,0,0,10,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,31,0,1,0,0,1,29,0,5,0,30,1,25,0,0,0,3,0,12,0,19,0,0,1,9,0,0,1,81,0,9,0,0,6,108,0,1,0,1,0,0,0,7,0,4,0,4,0,4
千葉県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,663,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,36,0,0,0,0,1,10,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0,2,19,0,10,1,40,0,49,0,0,0,3,0,11,0,31,0,1,0,2,0,2,1,116,0,3,0,0,1,73,0,2,1,4,0,0,0,1,0,4,0,0,0,1
東京都,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1715,0,0,0,0,0,0,0,0,0,0,0,1,0,19,7,70,1,6,1,4,0,34,0,0,1,47,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,1,4,63,0,1,0,0,1,111,1,30,2,97,0,36,0,0,0,7,2,46,3,222,0,15,1,27,0,2,1,261,0,26,0,0,26,872,0,8,0,2,0,0,1,6,0,12,0,17,0,1
神奈川県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,857,0,0,0,0,0,0,0,0,0,0,0,0,2,7,15,52,0,2,0,1,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,39,0,0,0,0,5,47,0,4,5,60,0,30,0,0,0,7,0,17,1,47,0,2,1,14,1,1,2,144,0,7,0,0,4,153,0,5,0,1,0,0,0,3,1,7,2,6,0,0
新潟県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,8,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,10,0,1,0,22,0,8,0,0,0,4,0,7,0,6,0,0,0,2,0,0,0,54,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,3,0,0
富山県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,4,0,1,0,5,0,1,0,0,0,1,0,6,0,2,0,3,0,3,0,0,1,21,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
石川県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,3,0,0,0,3,0,2,0,0,0,3,0,0,0,3,0,0,1,3,0,0,1,13,0,5,0,0,1,13,0,0,0,1,0,0,0,0,0,0,0,4,0,0
福井県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,13,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0
山梨県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,4,0,2,0,2,0,0,0,5,0,0,0,4,0,0,0,1,0,0,0,10,0,1,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,1,0,0
長野県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,11,0,1,1,14,0,10,0,0,0,2,0,6,0,5,0,1,0,2,0,0,0,34,0,2,0,0,0,15,0,3,0,1,0,0,0,1,0,1,0,4,0,0
岐阜県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,233,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,3,0,3,0,1,0,0,1,3,0,5,3,6,0,0,0,6,0,0,0,21,0,3,0,0,0,39,0,1,0,2,0,0,0,0,0,0,0,0,0,0
静岡県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,218,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,21,0,0,0,0,0,2,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0,0,11,0,3,0,16,4,17,0,0,0,1,0,10,0,10,0,2,0,4,0,0,1,67,0,3,0,0,2,35,0,2,0,1,0,0,0,0,0,4,0,0,0,0
愛知県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,787,0,0,0,0,0,0,0,0,0,0,1,1,0,9,1,50,0,1,0,0,0,3,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,45,0,0,0,0,0,29,0,1,2,46,1,25,0,0,0,5,1,23,0,34,0,0,0,17,0,2,1,134,0,7,0,0,5,152,0,7,1,4,0,0,0,0,0,0,0,1,0,0
三重県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,6,0,4,0,14,0,1,0,0,0,0,0,7,0,7,0,0,0,2,0,1,1,32,0,1,0,0,1,37,0,1,0,0,0,0,0,0,0,1,0,22,0,0
滋賀県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,1,0,3,1,6,0,4,0,0,0,1,0,7,0,7,0,0,0,2,0,0,0,35,0,2,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,1,0,0
京都府,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,283,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,11,0,1,1,17,0,5,0,0,0,5,0,4,0,10,0,1,0,3,0,0,1,54,0,2,0,0,2,36,0,1,0,1,0,0,0,1,0,0,0,2,0,0
大阪府,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,713,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,50,0,0,0,2,0,6,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,29,0,0,0,0,0,67,0,10,2,64,1,22,0,1,0,4,0,11,1,96,0,2,0,18,0,1,2,158,0,11,0,0,7,361,0,7,0,1,0,0,1,16,0,5,0,9,0,1
兵庫県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,439,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,31,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,16,0,5,3,32,1,19,0,1,0,3,1,14,1,17,0,1,0,11,0,1,2,103,0,6,0,0,6,107,0,4,0,1,0,0,0,1,0,6,0,3,0,0
奈良県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,1,1,11,0,4,0,0,0,2,0,7,0,4,0,1,1,3,0,0,0,25,0,3,0,0,1,14,0,1,0,1,0,0,0,0,0,2,0,1,0,0
和歌山県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,4,0,2,0,1,0,1,0,5,0,2,0,0,0,1,0,0,0,12,1,1,0,0,0,10,0,1,0,2,0,0,0,0,0,0,0,0,0,1
