報告数・累積報告数、疾病・都道府県別,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015年44週(10月26日～11月01日),2015年11月04日作成,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,エボラ出血熱,,クリミア・コンゴ出血熱,,痘そう,,南米出血熱,,ペスト,,マールブルグ病,,ラッサ熱,,急性灰白髄炎,,結核,,ジフテリア,,重症急性呼吸器症候群,,中東呼吸器症候群,,鳥インフルエンザ（Ｈ５Ｎ１）,,鳥インフルエンザ（Ｈ７Ｎ９）,,コレラ,,細菌性赤痢,,腸管出血性大腸菌感染症,,腸チフス,,パラチフス,,Ｅ型肝炎,,ウエストナイル熱,,Ａ型肝炎,,エキノコックス症,,黄熱,,オウム病,,オムスク出血熱,,回帰熱,,キャサヌル森林病,,Ｑ熱,,狂犬病,,コクシジオイデス症,,サル痘,,重症熱性血小板減少症候群,,腎症候性出血熱,,西部ウマ脳炎,,ダニ媒介脳炎,,炭疽,,チクングニア熱,,つつが虫病,,デング熱,,東部ウマ脳炎,,鳥インフルエンザ(Ｈ５Ｎ１を除く）,,ニパウイルス感染症,,日本紅斑熱,,日本脳炎,,ハンタウイルス肺症候群,,Ｂウイルス病,,鼻疽,,ブルセラ症,,ベネズエラウマ脳炎,,ヘンドラウイルス感染症,,発しんチフス,,ボツリヌス症,,マラリア,,野兎病,,ライム病,,リッサウイルス感染症,,リフトバレー熱,,類鼻疽,,レジオネラ症,,レプトスピラ症,,ロッキー山紅斑熱,,アメーバ赤痢,,ウイルス性肝炎,,カルバペネム耐性腸内細菌感染症,,急性脳炎,,クリプトスポリジウム症,,クロイツフェルト・ヤコブ病,,劇症型溶血性レンサ球菌感染症,,後天性免疫不全症候群,,ジアルジア症,,侵襲性インフルエンザ菌感染症,,侵襲性髄膜炎菌感染症,,侵襲性肺炎球菌感染症,,水痘（入院例）,,先天性風しん症候群,,梅毒,,播種性クリプトコックス症,,破傷風,,バンコマイシン耐性黄色ブドウ球菌感染症,,バンコマイシン耐性腸球菌感染症,,風しん,,麻しん,,薬剤耐性アシネトバクター感染症,
栃木県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,260,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,47,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,8,0,0,1,12,0,13,0,0,0,1,0,3,0,9,0,0,0,0,0,0,1,22,0,1,0,0,0,20,0,3,0,1,0,0,0,0,0,2,0,1,0,0
群馬県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,203,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,91,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0,0,0,0,5,0,2,0,22,0,4,0,0,0,0,0,7,0,9,0,1,0,0,0,0,2,34,0,4,0,0,0,22,0,0,0,4,0,0,0,0,0,0,0,0,0,0
埼玉県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1049,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,157,0,1,0,1,0,6,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77,0,0,0,0,0,28,1,5,0,33,0,22,0,0,0,8,0,9,1,28,0,4,0,11,0,2,2,63,0,7,0,0,0,82,0,7,0,2,0,0,0,7,0,8,0,3,0,1
千葉県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,949,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,128,0,1,0,3,0,12,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,15,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,3,44,0,12,2,48,2,44,0,0,0,4,0,15,1,42,0,5,0,10,0,2,0,88,0,3,0,0,0,60,0,2,0,6,0,0,0,3,0,12,0,0,1,4
東京都,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,3011,0,0,0,0,0,0,0,0,0,0,0,0,0,49,4,314,0,12,0,8,0,22,0,0,0,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,0,0,0,1,3,128,0,9,0,0,4,160,0,41,1,198,0,40,0,3,0,22,0,52,1,349,0,17,1,21,0,7,5,249,0,44,0,0,21,847,1,9,0,1,0,0,0,2,0,31,0,9,1,7
神奈川県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1533,0,0,0,0,0,0,0,0,0,0,0,1,1,12,4,207,0,2,0,10,1,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,120,0,0,0,0,1,89,0,9,1,93,0,36,0,1,0,8,1,30,2,81,0,4,0,13,0,2,1,154,0,20,0,0,6,123,0,8,0,4,0,0,0,12,0,10,0,6,0,4
新潟県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,281,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,52,0,0,0,0,0,3,0,0,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,35,0,1,0,0,0,9,0,1,0,6,0,1,0,1,0,1,0,11,0,5,0,0,0,3,0,0,0,40,0,4,0,0,0,18,0,1,0,3,0,0,0,1,0,1,0,0,0,0
富山県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,168,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,7,0,1,1,18,0,2,0,0,0,1,0,9,0,4,0,0,0,4,0,0,0,21,0,2,0,0,0,17,0,1,0,2,0,0,0,0,0,1,0,0,0,0
石川県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,171,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,18,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,5,0,0,0,17,0,1,0,0,0,0,0,6,0,4,0,0,0,2,0,0,0,17,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福井県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,1,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,1,19,0,3,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,18,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0
山梨県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,21,0,0,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,3,0,1,0,4,0,0,0,0,0,2,0,3,0,4,0,0,0,1,0,0,1,11,0,1,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,1,0,0
長野県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,230,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,39,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,0,20,0,5,0,39,0,11,0,0,0,2,1,8,0,5,0,0,0,3,0,0,0,24,1,6,0,0,0,14,0,6,0,3,0,0,0,0,0,1,0,0,0,0
岐阜県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,14,0,3,0,8,0,0,0,0,0,5,0,2,0,19,0,0,0,5,0,3,0,33,0,6,0,0,1,14,0,1,0,1,0,0,0,0,0,1,0,1,0,0
静岡県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,387,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,61,0,1,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,19,0,6,1,23,0,22,0,0,0,5,0,10,1,23,0,2,0,9,0,0,2,50,0,8,0,0,2,43,0,3,0,3,0,0,0,0,0,20,0,0,0,1
愛知県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,92,0,2,0,0,0,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,91,0,0,0,0,0,50,0,13,0,68,0,24,0,1,0,6,1,9,0,84,0,4,1,14,0,0,1,123,0,13,0,0,2,89,0,8,0,8,0,0,0,0,0,13,0,0,0,0
三重県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,9,0,2,2,44,0,2,0,0,0,3,0,7,0,5,0,0,0,2,0,1,0,29,0,2,0,0,0,19,0,3,0,1,0,0,0,0,0,3,0,0,0,1
滋賀県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,181,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,39,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0,0,8,0,1,0,11,0,3,0,0,0,3,0,12,0,9,0,0,0,0,0,2,0,26,0,2,0,0,0,7,0,2,0,1,0,0,0,0,0,4,0,0,0,0
京都府,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,477,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,1,24,0,1,0,36,0,4,0,0,0,4,0,5,0,12,0,0,0,5,0,1,0,39,1,1,0,0,0,32,0,2,0,1,0,0,0,1,0,1,0,0,0,0
大阪府,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1321,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,353,0,3,0,0,0,1,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,69,0,0,0,0,1,89,0,17,1,161,0,27,0,0,0,7,0,30,5,179,0,10,0,19,0,2,3,139,0,22,0,0,2,242,0,5,0,1,0,0,0,3,0,9,0,2,0,0
兵庫県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,797,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,93,0,2,0,3,0,5,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,1,0,0,0,36,0,14,4,59,1,17,0,0,0,5,0,18,0,24,0,1,0,9,0,0,5,91,0,9,0,0,4,63,0,2,0,2,0,0,0,0,0,3,0,3,0,0
奈良県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,254,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,16,0,2,0,25,0,4,0,0,0,2,0,2,0,11,0,0,0,2,0,1,0,16,0,6,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0
和歌山県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,157,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,2,0,2,0,3,0,1,0,0,0,1,0,2,1,7,0,2,0,1,0,0,0,13,0,0,0,0,0,18,0,2,0,1,0,0,0,0,0,0,0,0,0,0
