報告数・累積報告数、疾病・都道府県別,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020年34週(08月17日～08月23日),2020年08月26日作成,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,エボラ出血熱,,クリミア・コンゴ出血熱,,痘そう,,南米出血熱,,ペスト,,マールブルグ病,,ラッサ熱,,急性灰白髄炎,,結核,,ジフテリア,,重症急性呼吸器症候群,,中東呼吸器症候群,,鳥インフルエンザ（Ｈ５Ｎ１）,,鳥インフルエンザ（Ｈ７Ｎ９）,,新型コロナウイルス感染症,,コレラ,,細菌性赤痢,,腸管出血性大腸菌感染症,,腸チフス,,パラチフス,,Ｅ型肝炎,,ウエストナイル熱,,Ａ型肝炎,,エキノコックス症,,黄熱,,オウム病,,オムスク出血熱,,回帰熱,,キャサヌル森林病,,Ｑ熱,,狂犬病,,コクシジオイデス症,,サル痘,,ジカウイルス感染症,,重症熱性血小板減少症候群,,腎症候性出血熱,,西部ウマ脳炎,,ダニ媒介脳炎,,炭疽,,チクングニア熱,,つつが虫病,,デング熱,,東部ウマ脳炎,,鳥インフルエンザ(Ｈ５Ｎ１を除く）,,ニパウイルス感染症,,日本紅斑熱,,日本脳炎,,ハンタウイルス肺症候群,,Ｂウイルス病,,鼻疽,,ブルセラ症,,ベネズエラウマ脳炎,,ヘンドラウイルス感染症,,発しんチフス,,ボツリヌス症,,マラリア,,野兎病,,ライム病,,リッサウイルス感染症,,リフトバレー熱,,類鼻疽,,レジオネラ症,,レプトスピラ症,,ロッキー山紅斑熱,,アメーバ赤痢,,ウイルス性肝炎,,カルバペネム耐性腸内細菌感染症,,急性弛緩性麻痺,,急性脳炎,,クリプトスポリジウム症,,クロイツフェルト・ヤコブ病,,劇症型溶血性レンサ球菌感染症,,後天性免疫不全症候群,,ジアルジア症,,侵襲性インフルエンザ菌感染症,,侵襲性髄膜炎菌感染症,,侵襲性肺炎球菌感染症,,水痘（入院例）,,先天性風しん症候群,,梅毒,,播種性クリプトコックス症,,破傷風,,バンコマイシン耐性黄色ブドウ球菌感染症,,バンコマイシン耐性腸球菌感染症,,百日咳,,風しん,,麻しん,,薬剤耐性アシネトバクター感染症,
栃木県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,151,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,4,24,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,4,0,2,0,7,0,2,0,7,0,0,0,0,0,6,0,8,0,0,0,2,0,0,0,17,0,3,0,0,0,48,0,3,0,5,0,0,0,1,0,40,0,1,0,0,0,0
群馬県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,128,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,4,35,0,1,0,1,0,18,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,6,0,3,2,13,0,0,0,5,0,0,0,5,0,4,1,5,0,1,0,0,0,0,0,14,0,4,0,0,1,33,0,1,0,1,0,0,0,2,0,74,0,0,0,0,0,0
埼玉県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,532,0,0,0,0,0,0,0,0,0,0,0,1153,0,0,0,5,3,42,0,1,0,0,0,19,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,21,0,6,1,45,0,1,0,22,0,0,0,2,0,20,0,20,0,0,0,9,0,2,2,45,0,9,0,0,4,90,1,8,0,3,0,0,0,1,0,90,0,4,0,0,0,0
千葉県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,588,0,0,0,0,0,0,0,0,0,0,0,1192,0,1,0,0,4,57,0,4,0,0,0,13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,60,0,0,0,0,1,21,0,7,1,39,0,1,0,34,0,0,0,4,1,26,1,22,0,1,0,6,0,0,1,47,0,7,0,0,2,79,0,2,0,3,0,0,0,4,1,74,0,6,0,0,0,1
東京都,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1586,0,0,0,0,0,0,0,0,0,0,131,14875,0,0,0,11,12,152,0,2,0,1,0,81,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1,0,0,0,0,0,0,3,86,0,1,0,0,0,72,1,41,7,88,0,2,0,22,0,0,0,11,2,69,5,236,0,4,0,19,0,2,0,110,0,31,0,0,9,973,0,12,1,5,0,0,0,6,0,231,0,21,0,2,0,0
神奈川県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,714,0,0,0,0,0,0,0,0,0,0,229,3487,0,0,0,3,1,77,0,1,0,1,0,20,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,71,0,0,0,0,1,30,1,12,3,72,0,0,0,25,0,0,0,3,1,33,1,37,1,2,0,16,0,0,1,71,1,19,0,0,6,131,0,3,0,4,0,0,0,5,1,68,0,7,0,1,0,0
新潟県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,124,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,1,40,0,2,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,2,0,2,0,29,0,0,0,6,0,0,0,1,0,8,0,2,0,0,0,2,0,0,0,24,0,1,0,0,0,16,0,2,0,0,0,0,0,1,2,169,0,1,0,0,0,0
富山県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0,2,17,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,3,0,1,1,9,0,0,0,4,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,9,0,7,0,0,0,17,0,0,0,2,0,0,0,0,0,26,0,0,0,0,0,0
石川県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,93,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,1,1,27,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,3,0,2,0,8,0,0,0,2,0,0,0,2,0,5,0,6,0,0,0,0,0,0,0,12,0,1,0,0,0,13,1,2,0,1,0,0,0,0,0,21,0,0,0,0,0,0
福井県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,17,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,1,13,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,7,0,3,0,0,1,8,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0
山梨県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1,0,0,0,7,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
長野県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,138,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,26,0,1,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,0,0,0,6,0,3,3,21,0,0,0,23,0,0,0,4,1,12,0,5,0,0,0,4,0,0,0,10,0,3,0,0,1,23,0,7,0,0,0,0,0,0,0,61,0,3,0,0,0,0
岐阜県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,231,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,0,0,0,0,0,6,0,1,0,12,0,2,0,1,0,0,0,2,0,8,0,13,0,0,0,12,0,0,0,22,0,6,0,0,0,43,0,3,0,0,0,0,0,0,0,45,0,1,0,0,0,0
静岡県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,310,0,0,0,0,0,0,0,0,0,0,4,171,0,0,0,1,8,25,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,47,0,0,0,0,1,10,0,5,1,24,0,0,1,15,0,0,0,3,0,12,0,9,0,0,0,1,0,0,2,24,1,13,0,0,2,73,0,1,0,3,0,0,1,14,0,145,0,2,0,1,0,0
愛知県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,790,0,0,0,0,0,0,0,0,0,0,4,658,0,0,0,19,4,74,0,1,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,72,0,0,0,0,0,21,0,9,4,74,0,1,1,26,0,0,0,6,0,33,0,53,0,1,1,21,0,2,1,95,1,15,0,0,4,201,1,9,0,3,0,0,0,1,0,153,0,8,0,2,0,0
三重県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,139,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,11,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,3,0,1,0,14,0,0,0,9,0,0,0,0,0,13,0,5,0,1,0,0,0,0,0,14,0,2,0,0,0,29,0,2,0,1,0,0,0,0,1,20,0,4,0,0,0,0
滋賀県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,2,31,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,3,0,1,1,10,0,0,0,7,0,0,0,0,1,9,0,5,0,0,0,3,0,0,0,8,0,2,0,0,0,23,0,1,0,0,0,0,0,0,0,24,0,1,0,1,0,0
京都府,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,295,0,0,0,0,0,0,0,0,0,0,0,365,0,0,0,0,0,21,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,7,0,1,0,20,0,0,0,7,0,0,0,0,0,6,0,5,0,0,0,4,0,0,0,32,0,2,0,0,1,57,0,1,0,1,0,0,0,2,0,28,0,0,0,1,0,0
大阪府,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,618,0,0,0,0,0,0,0,0,0,0,155,5866,0,0,0,1,5,84,0,1,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,70,0,0,0,0,2,36,0,16,2,86,0,2,0,16,0,1,0,5,0,32,1,62,0,4,1,22,0,2,0,81,0,6,0,0,5,596,0,3,0,0,0,0,2,14,0,102,1,6,0,1,0,1
兵庫県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,452,0,0,0,0,0,0,0,0,0,0,0,737,0,0,0,0,4,47,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,67,0,0,0,0,0,15,0,2,1,57,0,1,0,13,0,0,0,3,0,27,2,32,0,0,0,3,0,1,0,61,1,14,0,0,3,160,0,3,0,0,0,0,0,0,1,122,0,7,0,1,0,0
