報告数・累積報告数、疾病・都道府県別,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020年37週(09月07日～09月13日),2020年09月16日作成,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,エボラ出血熱,,クリミア・コンゴ出血熱,,痘そう,,南米出血熱,,ペスト,,マールブルグ病,,ラッサ熱,,急性灰白髄炎,,結核,,ジフテリア,,重症急性呼吸器症候群,,中東呼吸器症候群,,鳥インフルエンザ（Ｈ５Ｎ１）,,鳥インフルエンザ（Ｈ７Ｎ９）,,新型コロナウイルス感染症,,コレラ,,細菌性赤痢,,腸管出血性大腸菌感染症,,腸チフス,,パラチフス,,Ｅ型肝炎,,ウエストナイル熱,,Ａ型肝炎,,エキノコックス症,,黄熱,,オウム病,,オムスク出血熱,,回帰熱,,キャサヌル森林病,,Ｑ熱,,狂犬病,,コクシジオイデス症,,サル痘,,ジカウイルス感染症,,重症熱性血小板減少症候群,,腎症候性出血熱,,西部ウマ脳炎,,ダニ媒介脳炎,,炭疽,,チクングニア熱,,つつが虫病,,デング熱,,東部ウマ脳炎,,鳥インフルエンザ(Ｈ５Ｎ１を除く）,,ニパウイルス感染症,,日本紅斑熱,,日本脳炎,,ハンタウイルス肺症候群,,Ｂウイルス病,,鼻疽,,ブルセラ症,,ベネズエラウマ脳炎,,ヘンドラウイルス感染症,,発しんチフス,,ボツリヌス症,,マラリア,,野兎病,,ライム病,,リッサウイルス感染症,,リフトバレー熱,,類鼻疽,,レジオネラ症,,レプトスピラ症,,ロッキー山紅斑熱,,アメーバ赤痢,,ウイルス性肝炎,,カルバペネム耐性腸内細菌感染症,,急性弛緩性麻痺,,急性脳炎,,クリプトスポリジウム症,,クロイツフェルト・ヤコブ病,,劇症型溶血性レンサ球菌感染症,,後天性免疫不全症候群,,ジアルジア症,,侵襲性インフルエンザ菌感染症,,侵襲性髄膜炎菌感染症,,侵襲性肺炎球菌感染症,,水痘（入院例）,,先天性風しん症候群,,梅毒,,播種性クリプトコックス症,,破傷風,,バンコマイシン耐性黄色ブドウ球菌感染症,,バンコマイシン耐性腸球菌感染症,,百日咳,,風しん,,麻しん,,薬剤耐性アシネトバクター感染症,
群馬県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,138,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,41,0,1,0,1,0,18,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,8,0,4,0,13,0,0,0,5,0,0,0,5,0,4,0,8,0,1,0,0,0,0,0,14,0,4,0,0,1,38,0,1,0,2,0,0,0,1,1,75,0,0,0,0,0,0
埼玉県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,590,0,0,0,0,0,0,0,0,0,0,0,1153,0,0,0,5,1,56,0,1,0,0,0,19,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,68,0,0,0,0,0,22,0,6,1,55,0,2,0,22,0,0,0,2,1,25,1,23,0,0,0,9,0,2,0,46,0,10,0,0,2,96,0,8,0,4,0,0,0,1,0,93,0,4,0,0,0,0
千葉県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,659,0,0,0,0,0,0,0,0,0,0,0,1192,0,1,0,0,8,74,0,4,0,0,1,16,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,65,0,0,0,0,0,24,1,9,2,44,0,1,1,37,0,0,0,4,1,28,1,24,0,1,0,8,0,0,0,51,0,9,0,0,3,90,0,2,0,3,0,0,0,4,0,76,0,6,0,0,0,1
東京都,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1746,0,0,0,0,0,0,0,0,0,0,53,15096,0,0,0,11,14,196,0,2,0,1,0,82,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,1,0,0,0,0,0,0,1,94,0,1,0,0,3,81,1,46,3,103,0,2,0,25,0,0,0,11,0,74,2,254,0,4,0,20,0,2,0,115,0,32,0,0,14,1049,0,13,0,5,0,0,0,6,5,240,1,23,0,2,0,0
神奈川県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,782,0,0,0,0,0,0,0,0,0,0,3,3800,0,0,0,3,7,101,0,1,0,1,0,21,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,72,0,0,0,0,1,36,0,12,1,77,0,1,1,26,0,0,0,3,1,34,0,42,0,2,0,17,0,0,1,74,0,18,0,0,8,143,0,3,0,4,0,0,0,5,0,70,0,7,0,1,0,0
新潟県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,141,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,40,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,2,0,2,0,31,0,0,0,7,0,0,0,1,0,9,0,2,0,0,0,2,0,0,1,25,0,1,0,0,0,17,0,2,0,0,0,0,0,1,1,173,0,1,0,0,0,0
富山県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,75,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,21,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,4,0,1,0,10,0,0,0,4,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,9,0,7,0,0,0,18,0,0,0,2,0,0,0,0,0,26,0,0,0,0,0,0
石川県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,98,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,1,0,31,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,5,0,2,1,12,0,0,1,3,0,0,0,2,0,6,0,6,0,0,0,1,0,0,0,12,1,2,0,0,0,14,0,2,0,1,0,0,0,0,0,21,0,0,0,0,0,0
福井県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,58,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,2,0,13,0,0,0,1,0,0,0,0,0,4,0,2,0,0,0,1,0,0,1,9,1,4,0,0,0,9,0,2,0,0,0,0,0,0,1,5,0,0,0,0,0,0
山梨県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,1,0,0,0,7,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
長野県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,147,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,30,0,1,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,6,0,3,2,25,0,0,0,23,0,0,0,5,0,12,1,6,0,0,0,4,0,0,0,12,0,3,0,0,0,25,0,7,0,1,0,0,0,0,0,65,0,3,0,0,0,0
岐阜県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,246,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,28,0,0,0,0,0,7,0,1,0,13,0,2,0,1,0,0,0,2,0,8,0,13,0,0,0,12,0,0,1,24,0,6,0,0,0,43,0,3,0,2,0,0,0,0,0,45,0,1,0,0,0,0
静岡県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,340,0,0,0,0,0,0,0,0,0,0,1,200,0,0,0,1,3,39,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,50,0,0,0,0,0,10,0,5,0,30,0,0,0,15,0,0,1,4,0,13,0,9,0,0,0,1,0,1,0,24,1,14,0,0,0,76,0,1,0,3,0,0,1,17,0,145,0,2,0,1,0,0
愛知県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,878,0,0,0,0,0,0,0,0,0,0,0,656,0,0,0,19,1,88,0,1,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,79,0,0,0,0,1,25,0,9,4,93,0,1,0,26,0,0,1,8,1,38,0,56,0,1,0,21,0,2,0,96,1,17,0,0,2,218,0,10,0,3,0,0,0,1,0,156,0,8,0,2,0,0
三重県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,158,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,5,22,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,0,3,1,2,0,15,0,0,2,12,0,0,0,0,0,14,0,5,0,1,0,0,0,0,0,14,0,2,0,0,0,34,0,2,0,1,0,0,0,0,1,22,0,4,0,0,0,0
滋賀県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,128,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,1,35,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,3,0,1,0,13,0,0,0,7,0,0,0,0,0,9,0,5,0,0,0,3,0,0,0,9,0,2,0,0,1,25,0,1,0,0,0,0,0,0,0,24,0,1,0,1,0,0
京都府,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,330,0,0,0,0,0,0,0,0,0,0,0,365,0,0,0,0,1,24,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0,0,8,0,1,1,23,0,0,0,7,0,0,0,1,0,10,0,6,0,0,0,4,0,0,0,32,0,2,0,0,0,63,0,1,0,1,0,0,0,4,0,28,0,0,0,1,0,0
大阪府,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,660,0,0,0,0,0,0,0,0,0,0,0,5866,0,0,0,1,4,103,0,1,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,74,0,0,0,0,0,36,0,16,0,93,0,2,0,16,0,1,0,5,0,34,2,67,0,4,0,23,0,2,2,86,0,7,0,0,7,634,0,3,0,0,0,0,0,15,1,103,0,6,0,1,0,1
兵庫県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,479,0,0,0,0,0,0,0,0,0,0,0,737,0,0,0,0,10,62,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,70,0,0,0,0,1,18,1,3,2,63,0,1,0,15,0,0,0,3,0,31,0,33,0,1,0,3,0,1,0,62,0,14,0,0,4,171,2,5,0,0,0,0,0,0,0,122,0,7,0,1,0,0
