年,週,都道府県,インフルエンザ_報告,インフルエンザ_定当,ＲＳウイルス感染症_報告,ＲＳウイルス感染症_定当,咽頭結膜熱_報告,咽頭結膜熱_定当,Ａ群溶血性レンサ球菌咽頭炎_報告,Ａ群溶血性レンサ球菌咽頭炎_定当,感染性胃腸炎_報告,感染性胃腸炎_定当,水痘_報告,水痘_定当,手足口病_報告,手足口病_定当,伝染性紅斑_報告,伝染性紅斑_定当,突発性発しん_報告,突発性発しん_定当,ヘルパンギーナ_報告,ヘルパンギーナ_定当,流行性耳下腺炎_報告,流行性耳下腺炎_定当,急性出血性結膜炎_報告,急性出血性結膜炎_定当,流行性角結膜炎_報告,流行性角結膜炎_定当,細菌性髄膜炎_報告,細菌性髄膜炎_定当,無菌性髄膜炎_報告,無菌性髄膜炎_定当,マイコプラズマ肺炎_報告,マイコプラズマ肺炎_定当,クラミジア肺炎_報告,クラミジア肺炎_定当,感染性胃腸炎（ロタウイルス）_報告,感染性胃腸炎（ロタウイルス）_定当
2020,20,総数,15,0.00,22,0.01,293,0.09,1794,0.57,3468,1.10,298,0.09,174,0.06,199,0.06,1096,0.35,40,0.01,124,0.04,2,0.00,97,0.14,10,0.02,4,0.01,50,0.11,2,0.00,4,0.01
2020,20,北海道,2,0.01,-,-,21,0.15,88,0.63,39,0.28,7,0.05,5,0.04,4,0.03,26,0.19,-,-,1,0.01,-,-,3,0.10,1,0.04,-,-,1,0.04,-,-,1,0.04
2020,20,青森県,-,-,2,0.05,6,0.14,25,0.60,50,1.19,12,0.29,2,0.05,4,0.10,16,0.38,-,-,-,-,-,-,-,-,-,-,-,-,2,0.33,-,-,1,0.17
2020,20,岩手県,-,-,2,0.05,8,0.20,84,2.05,55,1.34,6,0.15,2,0.05,1,0.02,24,0.59,-,-,1,0.02,-,-,3,0.21,-,-,-,-,4,0.21,-,-,-,-
2020,20,宮城県,-,-,-,-,3,0.05,23,0.40,61,1.05,4,0.07,2,0.03,-,-,26,0.45,1,0.02,2,0.03,-,-,1,0.08,-,-,-,-,2,0.17,-,-,-,-
2020,20,秋田県,-,-,1,0.03,2,0.06,30,0.86,33,0.94,1,0.03,1,0.03,2,0.06,6,0.17,-,-,2,0.06,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020,20,山形県,-,-,-,-,1,0.03,20,0.69,31,1.07,6,0.21,1,0.03,-,-,14,0.48,1,0.03,1,0.03,-,-,1,0.13,-,-,-,-,-,-,-,-,-,-
2020,20,福島県,-,-,-,-,7,0.14,30,0.60,28,0.56,4,0.08,1,0.02,17,0.34,23,0.46,-,-,1,0.02,-,-,3,0.23,-,-,-,-,-,-,-,-,-,-
2020,20,茨城県,-,-,-,-,7,0.09,37,0.49,67,0.89,6,0.08,1,0.01,5,0.07,14,0.19,-,-,2,0.03,-,-,10,0.59,-,-,-,-,1,0.08,-,-,-,-
2020,20,栃木県,1,0.01,1,0.02,1,0.02,16,0.33,29,0.60,2,0.04,6,0.13,2,0.04,24,0.50,-,-,-,-,-,-,-,-,-,-,-,-,1,0.14,-,-,-,-
2020,20,群馬県,-,-,-,-,3,0.06,26,0.48,45,0.83,2,0.04,-,-,3,0.06,13,0.24,-,-,1,0.02,-,-,1,0.07,1,0.11,-,-,-,-,-,-,-,-
2020,20,埼玉県,-,-,2,0.01,8,0.05,53,0.33,168,1.04,14,0.09,15,0.09,3,0.02,66,0.41,2,0.01,9,0.06,1,0.03,7,0.18,1,0.09,-,-,-,-,-,-,-,-
2020,20,千葉県,1,0.00,-,-,3,0.02,57,0.43,117,0.88,9,0.07,4,0.03,4,0.03,44,0.33,-,-,7,0.05,-,-,7,0.21,-,-,-,-,-,-,-,-,-,-
2020,20,東京都,-,-,-,-,5,0.02,84,0.33,291,1.13,16,0.06,13,0.05,10,0.04,70,0.27,3,0.01,8,0.03,-,-,-,-,1,0.04,-,-,3,0.13,-,-,-,-
2020,20,神奈川県,-,-,-,-,3,0.01,73,0.33,213,0.97,16,0.07,12,0.05,5,0.02,63,0.29,1,0.00,7,0.03,-,-,18,0.37,-,-,-,-,-,-,-,-,-,-
2020,20,新潟県,-,-,-,-,10,0.18,129,2.26,39,0.68,14,0.25,-,-,7,0.12,27,0.47,1,0.02,3,0.05,1,0.10,2,0.20,-,-,-,-,4,0.31,-,-,-,-
2020,20,富山県,-,-,-,-,5,0.17,26,0.90,39,1.34,-,-,-,-,1,0.03,5,0.17,-,-,1,0.03,-,-,-,-,-,-,-,-,3,0.60,-,-,-,-
2020,20,石川県,-,-,1,0.03,5,0.17,24,0.83,30,1.03,2,0.07,-,-,2,0.07,7,0.24,1,0.03,1,0.03,-,-,1,0.14,-,-,-,-,2,0.40,-,-,-,-
2020,20,福井県,-,-,-,-,4,0.17,15,0.65,21,0.91,-,-,2,0.09,4,0.17,7,0.30,-,-,-,-,-,-,-,-,1,0.17,-,-,1,0.17,1,0.17,-,-
2020,20,山梨県,-,-,-,-,-,-,5,0.21,19,0.79,-,-,-,-,-,-,4,0.17,-,-,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020,20,長野県,-,-,-,-,-,-,20,0.37,72,1.33,7,0.13,-,-,4,0.07,14,0.26,2,0.04,1,0.02,-,-,1,0.09,-,-,-,-,-,-,-,-,2,0.18
2020,20,岐阜県,-,-,1,0.02,5,0.10,15,0.29,16,0.31,1,0.02,-,-,1,0.02,10,0.19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020,20,静岡県,2,0.01,-,-,10,0.11,25,0.28,109,1.22,7,0.08,13,0.15,6,0.07,21,0.24,-,-,4,0.04,-,-,1,0.05,-,-,-,-,2,0.20,-,-,-,-
2020,20,愛知県,1,0.01,2,0.01,9,0.05,96,0.53,150,0.82,8,0.04,10,0.05,7,0.04,41,0.23,2,0.01,5,0.03,-,-,3,0.09,-,-,-,-,2,0.13,1,0.07,-,-
2020,20,三重県,-,-,-,-,3,0.07,7,0.16,39,0.87,1,0.02,3,0.07,10,0.22,18,0.40,-,-,2,0.04,-,-,-,-,-,-,-,-,2,0.22,-,-,-,-
2020,20,滋賀県,1,0.02,-,-,1,0.03,14,0.39,24,0.67,4,0.11,4,0.11,-,-,14,0.39,-,-,2,0.06,-,-,-,-,-,-,1,0.14,1,0.14,-,-,-,-
2020,20,京都府,-,-,-,-,-,-,48,0.63,50,0.66,3,0.04,4,0.05,5,0.07,14,0.18,-,-,4,0.05,-,-,1,0.06,-,-,-,-,-,-,-,-,-,-
2020,20,大阪府,2,0.01,3,0.02,12,0.06,70,0.36,189,0.96,18,0.09,14,0.07,5,0.03,70,0.36,4,0.02,11,0.06,-,-,3,0.06,2,0.13,-,-,4,0.25,-,-,-,-
2020,20,兵庫県,3,0.02,-,-,6,0.05,21,0.16,146,1.14,17,0.13,7,0.05,7,0.05,30,0.23,3,0.02,2,0.02,-,-,4,0.11,1,0.07,-,-,1,0.07,-,-,-,-
2020,20,奈良県,-,-,-,-,3,0.09,7,0.21,35,1.03,1,0.03,3,0.09,1,0.03,9,0.26,-,-,1,0.03,-,-,2,0.20,-,-,-,-,-,-,-,-,-,-
2020,20,和歌山県,-,-,-,-,3,0.10,22,0.73,33,1.10,4,0.13,-,-,-,-,7,0.23,-,-,1,0.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020,20,鳥取県,-,-,-,-,6,0.32,39,2.05,35,1.84,5,0.26,3,0.16,3,0.16,6,0.32,-,-,1,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020,20,島根県,-,-,-,-,4,0.17,10,0.43,52,2.26,-,-,1,0.04,1,0.04,16,0.70,-,-,-,-,-,-,-,-,1,0.13,-,-,-,-,-,-,-,-
2020,20,岡山県,-,-,-,-,4,0.07,20,0.37,82,1.52,4,0.07,7,0.13,9,0.17,19,0.35,-,-,6,0.11,-,-,-,-,-,-,-,-,-,-,-,-,-,-
