年,週,都道府県,インフルエンザ_報告,インフルエンザ_定当,ＲＳウイルス感染症_報告,ＲＳウイルス感染症_定当,咽頭結膜熱_報告,咽頭結膜熱_定当,Ａ群溶血性レンサ球菌咽頭炎_報告,Ａ群溶血性レンサ球菌咽頭炎_定当,感染性胃腸炎_報告,感染性胃腸炎_定当,水痘_報告,水痘_定当,手足口病_報告,手足口病_定当,伝染性紅斑_報告,伝染性紅斑_定当,突発性発しん_報告,突発性発しん_定当,ヘルパンギーナ_報告,ヘルパンギーナ_定当,流行性耳下腺炎_報告,流行性耳下腺炎_定当,急性出血性結膜炎_報告,急性出血性結膜炎_定当,流行性角結膜炎_報告,流行性角結膜炎_定当,細菌性髄膜炎_報告,細菌性髄膜炎_定当,無菌性髄膜炎_報告,無菌性髄膜炎_定当,マイコプラズマ肺炎_報告,マイコプラズマ肺炎_定当,クラミジア肺炎_報告,クラミジア肺炎_定当,感染性胃腸炎（ロタウイルス）_報告,感染性胃腸炎（ロタウイルス）_定当
2022,19,総数,6,0.00,292,0.09,553,0.18,839,0.27,13021,4.15,271,0.09,381,0.12,46,0.01,1148,0.37,70,0.02,112,0.04,4,0.01,118,0.17,8,0.02,6,0.01,9,0.02,2,0.00,2,0.00
2022,19,北海道,-,-,37,0.27,31,0.22,61,0.44,400,2.90,8,0.06,1,0.01,1,0.01,30,0.22,-,-,1,0.01,-,-,1,0.04,-,-,-,-,2,0.09,-,-,-,-
2022,19,青森県,-,-,-,-,7,0.17,1,0.02,134,3.19,6,0.14,-,-,-,-,13,0.31,-,-,1,0.02,-,-,-,-,-,-,-,-,1,0.17,-,-,-,-
2022,19,岩手県,-,-,-,-,4,0.10,8,0.21,142,3.64,1,0.03,1,0.03,1,0.03,19,0.49,-,-,2,0.05,-,-,7,0.50,-,-,-,-,-,-,-,-,-,-
2022,19,宮城県,-,-,-,-,5,0.09,10,0.18,223,3.91,9,0.16,5,0.09,-,-,34,0.60,-,-,5,0.09,-,-,3,0.25,-,-,-,-,-,-,-,-,-,-
2022,19,秋田県,-,-,2,0.06,3,0.09,7,0.21,51,1.50,5,0.15,-,-,-,-,4,0.12,-,-,-,-,-,-,1,0.14,1,0.13,-,-,-,-,-,-,-,-
2022,19,山形県,-,-,-,-,10,0.34,9,0.31,166,5.72,-,-,1,0.03,1,0.03,13,0.45,-,-,-,-,-,-,2,0.25,-,-,-,-,-,-,-,-,-,-
2022,19,福島県,-,-,4,0.08,7,0.14,8,0.16,154,3.08,8,0.16,-,-,4,0.08,20,0.40,-,-,2,0.04,-,-,2,0.15,-,-,-,-,-,-,-,-,-,-
2022,19,茨城県,-,-,2,0.03,8,0.11,17,0.23,190,2.53,6,0.08,5,0.07,1,0.01,17,0.23,-,-,-,-,-,-,8,0.47,-,-,1,0.08,-,-,-,-,-,-
2022,19,栃木県,-,-,2,0.04,2,0.04,22,0.46,51,1.06,1,0.02,4,0.08,-,-,16,0.33,1,0.02,-,-,-,-,5,0.42,-,-,-,-,-,-,-,-,-,-
2022,19,群馬県,-,-,-,-,6,0.11,10,0.19,207,3.83,7,0.13,6,0.11,4,0.07,19,0.35,3,0.06,3,0.06,-,-,1,0.07,-,-,-,-,-,-,-,-,-,-
2022,19,埼玉県,-,-,7,0.04,12,0.08,17,0.11,777,4.89,12,0.08,9,0.06,4,0.03,60,0.38,1,0.01,6,0.04,-,-,9,0.22,-,-,-,-,-,-,-,-,-,-
2022,19,千葉県,1,0.00,4,0.03,13,0.10,32,0.25,518,4.02,17,0.13,3,0.02,-,-,56,0.43,3,0.02,10,0.08,-,-,3,0.09,-,-,-,-,-,-,-,-,-,-
2022,19,東京都,3,0.01,9,0.04,31,0.12,35,0.14,1337,5.22,35,0.14,13,0.05,6,0.02,100,0.39,10,0.04,17,0.07,-,-,10,0.26,1,0.04,-,-,-,-,2,0.08,1,0.04
2022,19,神奈川県,-,-,7,0.03,14,0.06,26,0.12,1016,4.68,19,0.09,6,0.03,3,0.01,81,0.37,4,0.02,7,0.03,-,-,14,0.28,-,-,1,0.08,-,-,-,-,-,-
2022,19,新潟県,-,-,-,-,28,0.49,50,0.88,169,2.96,3,0.05,9,0.16,1,0.02,23,0.40,1,0.02,6,0.11,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,19,富山県,-,-,2,0.07,4,0.14,12,0.41,198,6.83,2,0.07,14,0.48,-,-,7,0.24,-,-,1,0.03,-,-,1,0.14,-,-,-,-,-,-,-,-,-,-
2022,19,石川県,-,-,-,-,11,0.38,7,0.24,164,5.66,2,0.07,-,-,-,-,11,0.38,-,-,-,-,-,-,1,0.14,-,-,-,-,-,-,-,-,-,-
2022,19,福井県,-,-,5,0.22,6,0.26,6,0.26,77,3.35,-,-,40,1.74,-,-,5,0.22,1,0.04,1,0.04,-,-,-,-,-,-,-,-,3,0.50,-,-,-,-
2022,19,山梨県,-,-,-,-,-,-,2,0.08,59,2.46,-,-,-,-,-,-,6,0.25,-,-,2,0.08,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,19,長野県,2,0.02,2,0.04,2,0.04,3,0.06,267,4.94,3,0.06,3,0.06,2,0.04,18,0.33,1,0.02,-,-,-,-,1,0.09,-,-,-,-,-,-,-,-,-,-
2022,19,岐阜県,-,-,24,0.45,6,0.11,3,0.06,203,3.83,2,0.04,1,0.02,-,-,11,0.21,-,-,1,0.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,19,静岡県,-,-,15,0.17,11,0.12,10,0.11,329,3.70,3,0.03,7,0.08,2,0.02,30,0.34,2,0.02,3,0.03,1,0.05,3,0.14,1,0.10,-,-,-,-,-,-,-,-
2022,19,愛知県,-,-,44,0.24,22,0.12,51,0.28,688,3.78,17,0.09,8,0.04,1,0.01,40,0.22,1,0.01,5,0.03,-,-,4,0.11,2,0.13,1,0.07,-,-,-,-,-,-
2022,19,三重県,-,-,3,0.07,10,0.22,9,0.20,162,3.60,6,0.13,2,0.04,-,-,10,0.22,1,0.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,19,滋賀県,-,-,-,-,3,0.08,6,0.17,117,3.25,1,0.03,4,0.11,1,0.03,16,0.44,2,0.06,3,0.08,-,-,1,0.13,-,-,-,-,-,-,-,-,-,-
2022,19,京都府,-,-,2,0.03,11,0.15,14,0.19,223,2.97,3,0.04,2,0.03,3,0.04,18,0.24,1,0.01,2,0.03,-,-,1,0.06,-,-,-,-,-,-,-,-,-,-
2022,19,大阪府,-,-,34,0.17,68,0.35,63,0.32,761,3.86,16,0.08,10,0.05,2,0.01,71,0.36,5,0.03,6,0.03,1,0.02,7,0.14,-,-,-,-,-,-,-,-,-,-
2022,19,兵庫県,-,-,9,0.07,19,0.15,58,0.45,552,4.28,6,0.05,6,0.05,2,0.02,45,0.35,-,-,4,0.03,-,-,4,0.11,-,-,-,-,-,-,-,-,-,-
2022,19,奈良県,-,-,2,0.06,3,0.09,4,0.12,121,3.56,-,-,3,0.09,-,-,11,0.32,-,-,1,0.03,-,-,5,0.50,-,-,-,-,-,-,-,-,-,-
2022,19,和歌山県,-,-,-,-,7,0.23,2,0.07,70,2.33,-,-,1,0.03,-,-,9,0.30,-,-,-,-,-,-,1,0.25,-,-,-,-,3,0.27,-,-,-,-
2022,19,鳥取県,-,-,1,0.05,5,0.26,25,1.32,107,5.63,2,0.11,-,-,-,-,8,0.42,1,0.05,-,-,-,-,-,-,-,-,1,0.20,-,-,-,-,-,-
2022,19,島根県,-,-,3,0.13,1,0.04,9,0.39,92,4.00,4,0.17,2,0.09,-,-,7,0.30,-,-,-,-,-,-,-,-,1,0.13,1,0.13,-,-,-,-,-,-
2022,19,岡山県,-,-,2,0.04,6,0.11,10,0.19,256,4.74,12,0.22,2,0.04,2,0.04,20,0.37,1,0.02,4,0.07,-,-,-,-,2,0.40,-,-,-,-,-,-,-,-
2022,19,広島県,-,-,8,0.11,15,0.21,13,0.18,269,3.74,4,0.06,4,0.06,1,0.01,18,0.25,-,-,3,0.04,-,-,2,0.11,-,-,-,-,-,-,-,-,-,-
2022,19,山口県,-,-,5,0.11,9,0.20,22,0.49,262,5.82,-,-,4,0.09,1,0.02,19,0.42,6,0.13,2,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,19,徳島県,-,-,2,0.09,3,0.13,-,-,93,4.04,-,-,1,0.04,-,-,6,0.26,-,-,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,19,香川県,-,-,-,-,6,0.21,5,0.18,125,4.46,1,0.04,1,0.04,-,-,15,0.54,1,0.04,1,0.04,-,-,2,0.40,-,-,-,-,-,-,-,-,-,-
2022,19,愛媛県,-,-,7,0.19,3,0.08,18,0.49,207,5.59,2,0.05,1,0.03,1,0.03,18,0.49,-,-,1,0.03,-,-,4,0.50,-,-,-,-,-,-,-,-,1,0.17
2022,19,高知県,-,-,-,-,9,0.32,3,0.11,60,2.14,2,0.07,-,-,-,-,13,0.46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2022,19,福岡県,-,-,9,0.08,38,0.32,89,0.74,649,5.41,27,0.23,12,0.10,1,0.01,63,0.53,3,0.03,4,0.03,-,-,4,0.15,-,-,-,-,-,-,-,-,-,-
2022,19,佐賀県,-,-,1,0.04,18,0.78,9,0.39,72,3.13,4,0.17,2,0.09,-,-,16,0.70,-,-,1,0.04,-,-,-,-,-,-,1,0.17,-,-,-,-,-,-
2022,19,長崎県,-,-,7,0.16,9,0.20,26,0.59,116,2.64,1,0.02,1,0.02,-,-,24,0.55,-,-,-,-,2,0.29,2,0.29,-,-,-,-,-,-,-,-,-,-
2022,19,熊本県,-,-,1,0.02,10,0.20,7,0.14,283,5.66,3,0.06,6,0.12,-,-,33,0.66,5,0.10,1,0.02,-,-,3,0.33,-,-,-,-,-,-,-,-,-,-
2022,19,大分県,-,-,5,0.14,9,0.25,9,0.25,296,8.22,1,0.03,12,0.33,-,-,15,0.42,5,0.14,3,0.08,-,-,1,0.20,-,-,-,-,-,-,-,-,-,-
2022,19,宮崎県,-,-,23,0.64,6,0.17,4,0.11,151,4.19,2,0.06,2,0.06,1,0.03,29,0.81,-,-,1,0.03,-,-,1,0.17,-,-,-,-,-,-,-,-,-,-
