年,週,都道府県,インフルエンザ_報告,インフルエンザ_定当,ＲＳウイルス感染症_報告,ＲＳウイルス感染症_定当,咽頭結膜熱_報告,咽頭結膜熱_定当,Ａ群溶血性レンサ球菌咽頭炎_報告,Ａ群溶血性レンサ球菌咽頭炎_定当,感染性胃腸炎_報告,感染性胃腸炎_定当,水痘_報告,水痘_定当,手足口病_報告,手足口病_定当,伝染性紅斑_報告,伝染性紅斑_定当,突発性発しん_報告,突発性発しん_定当,ヘルパンギーナ_報告,ヘルパンギーナ_定当,流行性耳下腺炎_報告,流行性耳下腺炎_定当,急性出血性結膜炎_報告,急性出血性結膜炎_定当,流行性角結膜炎_報告,流行性角結膜炎_定当,細菌性髄膜炎_報告,細菌性髄膜炎_定当,無菌性髄膜炎_報告,無菌性髄膜炎_定当,マイコプラズマ肺炎_報告,マイコプラズマ肺炎_定当,クラミジア肺炎_報告,クラミジア肺炎_定当,感染性胃腸炎（ロタウイルス）_報告,感染性胃腸炎（ロタウイルス）_定当
2020,18,総数,65,0.01,67,0.02,417,0.13,1973,0.64,3206,1.03,331,0.11,127,0.04,289,0.09,992,0.32,53,0.02,120,0.04,3,0.00,80,0.12,7,0.01,5,0.01,51,0.11,1,0.00,3,0.01
2020,18,北海道,3,0.01,-,-,20,0.14,94,0.68,50,0.36,14,0.10,1,0.01,10,0.07,37,0.27,-,-,4,0.03,-,-,2,0.07,-,-,-,-,2,0.09,-,-,-,-
2020,18,青森県,14,0.22,2,0.05,8,0.19,43,1.02,44,1.05,6,0.14,5,0.12,12,0.29,20,0.48,-,-,-,-,-,-,2,0.18,-,-,-,-,-,-,-,-,-,-
2020,18,岩手県,17,0.26,-,-,11,0.27,70,1.71,66,1.61,7,0.17,2,0.05,3,0.07,20,0.49,-,-,2,0.05,-,-,5,0.36,-,-,-,-,2,0.11,-,-,-,-
2020,18,宮城県,-,-,8,0.14,6,0.10,30,0.52,42,0.72,5,0.09,4,0.07,1,0.02,24,0.41,-,-,1,0.02,-,-,-,-,-,-,-,-,4,0.33,-,-,-,-
2020,18,秋田県,1,0.02,-,-,3,0.09,17,0.49,20,0.57,1,0.03,2,0.06,9,0.26,7,0.20,-,-,-,-,1,0.14,-,-,-,-,-,-,-,-,-,-,-,-
2020,18,山形県,-,-,-,-,3,0.10,49,1.69,38,1.31,4,0.14,-,-,5,0.17,10,0.34,1,0.03,-,-,-,-,2,0.25,-,-,-,-,-,-,-,-,-,-
2020,18,福島県,1,0.01,-,-,13,0.26,55,1.10,29,0.58,7,0.14,2,0.04,9,0.18,23,0.46,-,-,1,0.02,-,-,1,0.08,-,-,-,-,-,-,-,-,-,-
2020,18,茨城県,-,-,-,-,7,0.09,55,0.73,54,0.72,11,0.15,1,0.01,1,0.01,14,0.19,2,0.03,2,0.03,-,-,3,0.18,-,-,-,-,2,0.17,-,-,-,-
2020,18,栃木県,-,-,-,-,-,-,14,0.29,26,0.54,6,0.13,2,0.04,-,-,14,0.29,-,-,1,0.02,-,-,1,0.08,-,-,-,-,2,0.29,-,-,-,-
2020,18,群馬県,-,-,-,-,8,0.15,28,0.53,50,0.94,4,0.08,-,-,2,0.04,16,0.30,-,-,1,0.02,-,-,1,0.07,1,0.11,-,-,-,-,-,-,-,-
2020,18,埼玉県,1,0.00,1,0.01,4,0.03,69,0.47,151,1.03,12,0.08,11,0.07,6,0.04,56,0.38,1,0.01,9,0.06,-,-,4,0.11,-,-,1,0.09,1,0.09,-,-,-,-
2020,18,千葉県,3,0.02,-,-,3,0.03,53,0.45,95,0.80,6,0.05,3,0.03,7,0.06,22,0.18,-,-,4,0.03,-,-,2,0.07,-,-,1,0.13,-,-,-,-,-,-
2020,18,東京都,-,-,1,0.00,6,0.02,93,0.37,222,0.88,12,0.05,6,0.02,5,0.02,73,0.29,5,0.02,9,0.04,-,-,1,0.03,1,0.04,1,0.04,5,0.21,1,0.04,-,-
2020,18,神奈川県,-,-,7,0.03,8,0.04,68,0.33,160,0.77,14,0.07,4,0.02,9,0.04,39,0.19,-,-,6,0.03,-,-,11,0.25,-,-,-,-,-,-,-,-,-,-
2020,18,新潟県,1,0.01,6,0.11,27,0.47,113,1.98,45,0.79,13,0.23,1,0.02,4,0.07,20,0.35,-,-,5,0.09,1,0.10,3,0.30,-,-,-,-,3,0.23,-,-,-,-
2020,18,富山県,-,-,-,-,16,0.55,32,1.10,45,1.55,9,0.31,-,-,-,-,14,0.48,4,0.14,1,0.03,-,-,-,-,-,-,-,-,1,0.20,-,-,-,-
2020,18,石川県,-,-,-,-,9,0.31,30,1.03,26,0.90,4,0.14,-,-,1,0.03,6,0.21,-,-,1,0.03,-,-,-,-,-,-,-,-,2,0.40,-,-,-,-
2020,18,福井県,-,-,-,-,2,0.09,9,0.39,35,1.52,5,0.22,-,-,7,0.30,5,0.22,-,-,1,0.04,-,-,1,0.33,-,-,-,-,1,0.17,-,-,-,-
2020,18,山梨県,-,-,-,-,-,-,8,0.33,10,0.42,-,-,-,-,-,-,6,0.25,-,-,1,0.04,-,-,1,0.11,-,-,-,-,-,-,-,-,-,-
2020,18,長野県,-,-,-,-,2,0.04,13,0.25,52,0.98,12,0.23,5,0.09,14,0.26,11,0.21,2,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020,18,岐阜県,-,-,-,-,3,0.06,10,0.19,24,0.46,3,0.06,-,-,1,0.02,8,0.15,1,0.02,-,-,-,-,1,0.09,-,-,-,-,-,-,-,-,-,-
2020,18,静岡県,2,0.01,1,0.01,18,0.20,53,0.60,85,0.96,9,0.10,1,0.01,13,0.15,20,0.22,-,-,1,0.01,-,-,2,0.09,1,0.10,-,-,1,0.10,-,-,-,-
2020,18,愛知県,-,-,3,0.02,38,0.21,74,0.41,145,0.80,8,0.04,3,0.02,10,0.05,34,0.19,1,0.01,3,0.02,-,-,4,0.11,-,-,-,-,2,0.13,-,-,-,-
2020,18,三重県,-,-,3,0.07,8,0.18,18,0.40,33,0.73,4,0.09,-,-,17,0.38,19,0.42,-,-,1,0.02,-,-,-,-,-,-,1,0.11,2,0.22,-,-,-,-
2020,18,滋賀県,1,0.02,-,-,1,0.03,19,0.53,35,0.97,2,0.06,2,0.06,2,0.06,12,0.33,2,0.06,1,0.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020,18,京都府,4,0.03,1,0.01,1,0.01,55,0.72,53,0.70,3,0.04,1,0.01,4,0.05,12,0.16,-,-,2,0.03,-,-,1,0.06,-,-,-,-,-,-,-,-,-,-
2020,18,大阪府,1,0.00,-,-,8,0.04,81,0.41,207,1.06,20,0.10,8,0.04,10,0.05,50,0.26,5,0.03,15,0.08,-,-,4,0.08,-,-,-,-,-,-,-,-,-,-
2020,18,兵庫県,3,0.02,1,0.01,14,0.11,44,0.34,125,0.97,11,0.09,1,0.01,16,0.12,29,0.22,5,0.04,7,0.05,-,-,6,0.17,-,-,-,-,3,0.21,-,-,-,-
2020,18,奈良県,-,-,-,-,3,0.09,26,0.76,27,0.79,1,0.03,-,-,4,0.12,15,0.44,4,0.12,-,-,-,-,2,0.20,1,0.17,-,-,-,-,-,-,-,-
2020,18,和歌山県,-,-,2,0.07,1,0.03,16,0.53,31,1.03,2,0.07,2,0.07,2,0.07,9,0.30,1,0.03,-,-,-,-,-,-,1,0.09,1,0.09,2,0.18,-,-,-,-
2020,18,鳥取県,1,0.03,-,-,4,0.21,43,2.26,35,1.84,10,0.53,-,-,6,0.32,9,0.47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020,18,島根県,-,-,1,0.04,2,0.09,22,0.96,39,1.70,5,0.22,2,0.09,2,0.09,16,0.70,-,-,-,-,-,-,-,-,-,-,-,-,2,0.25,-,-,-,-
2020,18,岡山県,-,-,2,0.04,4,0.07,24,0.44,99,1.83,1,0.02,1,0.02,7,0.13,8,0.15,-,-,3,0.06,-,-,-,-,2,0.40,-,-,-,-,-,-,-,-
2020,18,広島県,-,-,2,0.03,18,0.26,34,0.49,95,1.36,4,0.06,2,0.03,13,0.19,15,0.21,3,0.04,5,0.07,-,-,5,0.26,-,-,-,-,-,-,-,-,1,0.05
