年,週,都道府県,急性呼吸器感染症_報告,急性呼吸器感染症_定当
2025,25,総数,200018,51.93
2025,25,北海道,8035,47.83
2025,25,青森県,2344,45.08
2025,25,岩手県,3001,73.2
2025,25,宮城県,3460,64.07
2025,25,秋田県,1099,43.96
2025,25,山形県,2158,56.79
2025,25,福島県,2967,61.81
2025,25,茨城県,4176,61.41
2025,25,栃木県,3245,69.04
2025,25,群馬県,3387,75.27
2025,25,埼玉県,13089,74.37
2025,25,千葉県,11066,60.14
2025,25,東京都,22333,53.43
2025,25,神奈川県,15659,65.25
2025,25,新潟県,2769,53.25
2025,25,富山県,2692,56.08
2025,25,石川県,2331,49.6
2025,25,福井県,1160,29.74
2025,25,山梨県,1007,28.77
2025,25,長野県,3650,45.06
2025,25,岐阜県,1458,32.4
2025,25,静岡県,5950,42.81
2025,25,愛知県,9248,56.74
2025,25,三重県,2561,36.59
2025,25,滋賀県,2777,47.88
2025,25,京都府,3058,47.78
2025,25,大阪府,11226,38.45
2025,25,兵庫県,7737,47.18
2025,25,奈良県,1535,37.44
2025,25,和歌山県,1777,39.49
2025,25,鳥取県,1408,48.55
2025,25,島根県,1018,50.9
2025,25,岡山県,2469,49.38
2025,25,広島県,4017,42.28
2025,25,山口県,3746,59.46
2025,25,徳島県,1241,36.5
2025,25,香川県,1728,43.2
2025,25,愛媛県,2585,68.03
2025,25,高知県,1467,38.61
2025,25,福岡県,5357,43.91
2025,25,佐賀県,1167,48.63
2025,25,長崎県,2813,55.16
2025,25,熊本県,3227,44.21
2025,25,大分県,3149,54.29
2025,25,宮崎県,1235,44.11
2025,25,鹿児島県,3383,59.35
2025,25,沖縄県,3053,67.84
